                                                                                MagneticField                                                                   10.04.2519.43.20104 
Timestamp,MagnX,MagnY,MagnZ
1744304518.912,-2.186520576477051,-57.970436096191406,-128.29808044433594
1744304518.912,-2.4588546752929688,-57.9489860534668,-130.2550506591797
1744304518.912,-2.4588546752929688,-57.9489860534668,-130.2550506591797
1744304518.912,-0.8458139896392822,-59.0002326965332,-128.7699737548828
1744304518.912,-1.1643844842910767,-58.42894744873047,-129.78805541992188
1744304518.912,-2.6275734901428223,-57.905723571777344,-129.124755859375
1744304518.912,-1.7411880493164062,-58.31403350830078,-128.5021514892578
1744304518.912,-2.7440261840820312,-57.090885162353516,-129.11972045898438
1744304518.986,-0.7134822607040405,-58.21180725097656,-127.50961303710938
1744304518.986,-0.10842007398605347,-58.32077407836914,-127.95353698730469
1744304518.986,0.16733244061470032,-59.18085479736328,-129.36952209472656
1744304518.986,-3.3623287677764893,-55.9443473815918,-130.59457397460938
1744304518.986,0.030692875385284424,-60.17119598388672,-125.75914001464844
1744304518.986,-2.09657621383667,-57.1909294128418,-128.30068969726562
1744304518.986,-0.43258923292160034,-58.79102325439453,-127.61416625976562
1744304518.986,-0.47497716546058655,-58.79994583129883,-128.87713623046875
1744304519.06,-3.1928584575653076,-59.9478645324707,-130.60446166992188
1744304519.06,-0.037314899265766144,-57.54523468017578,-128.51747131347656
1744304519.06,-0.2479916363954544,-57.231021881103516,-127.47905731201172
1744304519.06,-3.10673451423645,-58.12881088256836,-132.2451934814453
1744304519.06,-1.1631745100021362,-61.628536224365234,-131.3365478515625
1744304519.06,-1.9159083366394043,-59.11138153076172,-131.02548217773438
1744304519.06,-0.7995772957801819,-59.55006408691406,-129.7088623046875
1744304519.06,0.8306615352630615,-57.677635192871094,-127.28507995605469
1744304519.134,-2.013521909713745,-58.292579650878906,-130.45912170410156
1744304519.134,-0.5122247934341431,-58.52800369262695,-128.8286895751953
1744304519.134,0.16141223907470703,-55.982261657714844,-127.96136474609375
1744304519.134,-1.5274429321289062,-55.707542419433594,-129.02284240722656
1744304519.134,-1.476065993309021,-55.97650909423828,-128.65029907226562
1744304519.134,-0.5683120489120483,-58.26002502441406,-129.341552734375
1744304519.134,0.875148594379425,-59.8277587890625,-129.06837463378906
1744304519.134,0.3754795789718628,-57.61589431762695,-128.5327606201172
1744304519.209,-1.132305383682251,-59.46255111694336,-127.30796813964844
1744304519.209,-2.764075994491577,-53.895267486572266,-128.13255310058594
1744304519.209,0.054269835352897644,-59.68544387817383,-128.89747619628906
1744304519.209,-1.169874668121338,-54.95048141479492,-127.20880126953125
1744304519.209,-1.7690166234970093,-58.04010772705078,-128.17303466796875
1744304519.209,0.10782697796821594,-58.07425308227539,-126.50942993164062
1744304519.209,2.1704792976379395,-59.74797439575195,-126.25920104980469
1744304519.209,0.25035911798477173,-60.76329803466797,-127.68798828125
1744304519.283,0.25035911798477173,-60.76329803466797,-127.68798828125
1744304519.283,-1.6961619853973389,-55.66427993774414,-127.8925552368164
1744304519.283,0.13565510511398315,-58.348175048828125,-126.83854675292969
1744304519.283,-0.005665658041834831,-58.85871124267578,-127.2084732055664
1744304519.283,-0.7695689797401428,-57.94383239746094,-128.02247619628906
1744304519.283,-0.8346447944641113,-57.3979606628418,-127.64490509033203
1744304519.283,-0.24075180292129517,-59.10919952392578,-129.21389770507812
1744304519.283,-1.753568172454834,-56.71671676635742,-128.0787353515625
1744304519.357,-3.4154839515686035,-57.756465911865234,-127.97154235839844
1744304519.357,1.8938658237457275,-59.44763946533203,-127.18540954589844
1744304519.357,-1.3519426584243774,-58.389652252197266,-129.21908569335938
1744304519.357,-1.5835580825805664,-55.92036056518555,-125.69573211669922
1744304519.357,-0.46294716000556946,-56.6379280090332,-125.40988159179688
1744304519.357,-0.46294716000556946,-56.6379280090332,-125.40988159179688
1744304519.357,-2.660111427307129,-57.632789611816406,-128.93597412109375
1744304519.357,-0.9404680132865906,-59.78072738647461,-128.90769958496094
1744304519.431,-1.208550214767456,-60.51895523071289,-128.0554656982422
1744304519.431,-0.5909998416900635,-57.705238342285156,-127.70100402832031
1744304519.431,-0.03820354491472244,-58.585777282714844,-127.01968383789062
1744304519.431,-3.3747365474700928,-54.82783126831055,-126.3311767578125
1744304519.431,-1.4410260915756226,-58.60940933227539,-126.8742904663086
1744304519.431,-2.3103222846984863,-59.797420501708984,-127.77999114990234
1744304519.431,-0.5909998416900635,-57.705238342285156,-127.70100402832031
1744304519.431,-2.8447093963623047,-59.192787170410156,-129.0710906982422
1744304519.505,-2.4613840579986572,-56.0698127746582,-128.37986755371094
1744304519.505,-2.7410662174224854,-58.690181732177734,-129.8238067626953
1744304519.505,-2.7410662174224854,-58.690181732177734,-129.8238067626953
1744304519.505,-3.8526875972747803,-58.250511169433594,-131.00009155273438
1744304519.505,1.5170003175735474,-60.969337463378906,-126.89188385009766
1744304519.505,-2.975722074508667,-58.66080093383789,-130.65814208984375
1744304519.505,-1.5087130069732666,-60.223575592041016,-129.68331909179688
1744304519.505,-2.013521909713745,-58.292579650878906,-130.45912170410156
1744304519.58,-3.409454822540283,-56.43505859375,-128.15789794921875
1744304519.58,-4.760119438171387,-60.20712661743164,-130.35955810546875
1744304519.58,-4.598640441894531,-58.37220764160156,-129.75498962402344
1744304519.58,-2.438265800476074,-56.344730377197266,-128.8493194580078
1744304519.58,-3.0780458450317383,-57.84299087524414,-130.23211669921875
1744304519.58,-2.166470766067505,-61.16605758666992,-129.28524780273438
1744304519.58,-3.9323513507843018,-58.46828842163086,-128.3746337890625
1744304519.58,-3.9323513507843018,-58.46828842163086,-128.3746337890625
1744304519.654,-3.1688790321350098,-59.66303634643555,-128.73171997070312
1744304519.654,-3.446702480316162,-56.163116455078125,-128.10943603515625
1744304519.654,-2.715876817703247,-61.60493850708008,-129.49954223632812
1744304519.654,-3.9207236766815186,-56.105342864990234,-129.91844177246094
1744304519.654,-4.699214458465576,-55.954105377197266,-128.48455810546875
1744304519.654,-2.5535364151000977,-59.21027755737305,-126.55279541015625
1744304519.654,-2.575766086578369,-57.89481735229492,-127.58113098144531
1744304519.654,-4.1473069190979,-57.87519454956055,-126.30545043945312
1744304519.728,-3.7927801609039307,-59.55803680419922,-128.84912109375
1744304519.728,-3.9366304874420166,-58.18940353393555,-127.34386444091797
1744304519.728,-5.207981586456299,-57.98435592651367,-128.28030395507812
1744304519.728,-5.468824863433838,-60.60076141357422,-129.1629180908203
1744304519.728,-5.459405422210693,-60.59878158569336,-128.8822479248047
1744304519.728,-3.9846174716949463,-59.23986053466797,-127.24938201904297
1744304519.728,-3.3623571395874023,-56.42514419555664,-126.75459289550781
1744304519.728,-2.5038001537323,-56.559532165527344,-125.80286407470703
1744304519.802,-5.836162090301514,-57.6004753112793,-127.36692810058594
1744304519.802,-5.420299530029297,-54.750431060791016,-126.86449432373047
1744304519.802,-5.380091190338135,-56.62166976928711,-127.61703491210938
1744304519.802,-3.307159185409546,-57.733665466308594,-124.74394989013672
1744304519.802,-1.4235066175460815,-59.92586135864258,-125.98628234863281
1744304519.802,-5.524481296539307,-60.052913665771484,-128.5046844482422
1744304519.802,-3.57271146774292,-60.35106658935547,-125.76689147949219
