                                                                                LinearAcceleration                                                              10.04.2519.43.20104 
Timestamp,AccX,AccY,AccZ
1744304518.963,-4.733172416687012,6.795858860015869,-5.393614768981934
1744304518.963,-2.584340810775757,8.021027565002441,-2.670485496520996
1744304518.963,-3.182567834854126,8.418251037597656,-3.4266443252563477
1744304518.963,-2.402479648590088,9.997570037841797,-1.3687434196472168
1744304518.963,-1.770751953125,12.03154182434082,-0.03828652948141098
1744304518.963,0.014357448555529118,13.357213020324707,0.7226582169532776
1744304518.963,0.6604426503181458,12.471837043762207,0.16750356554985046
1744304518.963,-0.181861013174057,10.337363243103027,-0.5838695764541626
1744304519.037,-0.11485958844423294,8.872902870178223,-1.8903974294662476
1744304519.037,0.44986671209335327,8.42782211303711,-2.9480626583099365
1744304519.037,-0.4929390549659729,8.58575439453125,-3.6372203826904297
1744304519.037,-1.8186101913452148,9.71520709991455,-4.1493024826049805
1744304519.037,-2.7518444061279297,10.10285758972168,-4.785816192626953
1744304519.037,-2.584340810775757,9.791779518127441,-4.455595016479492
1744304519.037,-1.7611804008483887,9.442415237426758,-3.436216115951538
1744304519.037,-0.4450809061527252,9.911425590515137,-2.0818300247192383
1744304519.111,0.7370156645774841,10.418722152709961,-1.1581674814224243
1744304519.111,0.8662327527999878,10.370863914489746,-1.110309362411499
1744304519.111,0.04307234659790993,10.083714485168457,-1.4022440910339355
1744304519.111,-1.1342384815216064,9.820494651794434,-1.8999689817428589
1744304519.111,-1.966970443725586,9.676919937133789,-2.61305570602417
1744304519.111,-2.115330696105957,9.490273475646973,-3.0868513584136963
1744304519.111,-1.7133221626281738,9.36584186553955,-3.3835721015930176
1744304519.111,-0.7226582169532776,9.428057670593262,-3.1107804775238037
1744304519.185,-0.11485958844423294,9.514202117919922,-2.7662017345428467
1744304519.185,-0.4211518168449402,9.490273475646973,-2.584340810775757
1744304519.185,-0.923662543296814,9.729564666748047,-2.297191858291626
1744304519.185,-1.019378900527954,9.973641395568848,-2.464695453643799
1744304519.185,-1.0576653480529785,10.035856246948242,-2.7853450775146484
1744304519.185,-1.0050214529037476,9.772636413574219,-3.015064239501953
1744304519.185,-1.110309362411499,9.590775489807129,-3.134709596633911
1744304519.185,-1.2825987339019775,9.356270790100098,-4.1205878257751465
1744304519.259,-0.6604426503181458,9.839637756347656,-2.8762755393981934
1744304519.259,-2.3019776344299316,9.236625671386719,-5.149538040161133
1744304519.259,0.06221561133861542,9.456772804260254,-3.91479754447937
1744304519.259,-0.7896596789360046,10.021498680114746,-2.1679747104644775
1744304519.259,-1.359171748161316,10.25121784210205,-2.4359803199768066
1744304519.259,0.6604426503181458,10.681941986083984,-1.7037506103515625
1744304519.259,0.7130866050720215,11.069592475891113,-1.1629533767700195
1744304519.259,1.2634555101394653,11.323241233825684,-0.8470894694328308
1744304519.333,0.9763064980506897,11.567317962646484,-0.5360113978385925
1744304519.333,0.46900999546051025,11.160523414611816,-1.6846072673797607
1744304519.333,0.3924369215965271,11.323241233825684,-2.325906753540039
1744304519.333,-0.12921704351902008,11.811394691467285,-2.5460541248321533
1744304519.333,-0.4642241597175598,12.237332344055176,-2.7518444061279297
1744304519.333,-0.679585874080658,12.964776039123535,-3.5080032348632812
1744304519.333,-0.3732936680316925,12.950418472290039,-2.943276882171631
1744304519.333,-0.11964540183544159,13.476858139038086,-2.7997024059295654
1744304519.407,0.07657305896282196,14.185158729553223,-2.5173392295837402
1744304519.407,0.06221561133861542,15.185394287109375,-2.1536173820495605
1744304519.407,0.009571632370352745,16.597209930419922,-2.086615800857544
1744304519.407,0.2823631465435028,18.382320404052734,-2.129688262939453
1744304519.407,2.057900905609131,21.253808975219727,-2.703986167907715
1744304519.407,2.823631525039673,23.67064666748047,-3.933940887451172
1744304519.407,3.9100117683410645,25.07767677307129,-5.518045902252197
1744304519.407,6.546996593475342,24.378948211669922,-7.2265825271606445
1744304519.481,8.025814056396484,22.15354347229004,-8.188531875610352
1744304519.481,10.045428276062012,18.238744735717773,-8.590539932250977
1744304519.481,7.6908063888549805,14.845602035522461,-6.738429069519043
1744304519.481,-1.7516087293624878,13.189709663391113,-3.933940887451172
1744304519.481,-12.112900733947754,11.643890380859375,-8.987762451171875
1744304519.481,-13.47207260131836,13.084421157836914,-9.93056869506836
1744304519.481,-15.879338264465332,15.075321197509766,-4.733172416687012
1744304519.481,-15.707048416137695,14.08944320678711,-6.4464945793151855
1744304519.555,-7.695592403411865,13.371570587158203,-2.7853450775146484
1744304519.555,-1.306527853012085,11.78746509552002,0.4642241597175598
1744304519.555,-1.3783150911331177,9.55727481842041,1.1677391529083252
1744304519.555,-3.469716787338257,8.528324127197266,2.2110471725463867
1744304519.555,-4.508238792419434,8.044957160949707,2.368978977203369
1744304519.555,-5.0346784591674805,7.733879089355469,1.8042527437210083
1744304519.555,-4.560883045196533,7.250511646270752,2.129688262939453
1744304519.555,-3.7185792922973633,6.211989402770996,1.9717562198638916
1744304519.629,-2.852346420288086,5.211753845214844,1.689393162727356
1744304519.629,-2.761415958404541,4.2545905113220215,0.8758043646812439
1744304519.629,-2.9145619869232178,3.3692145347595215,1.2825987339019775
1744304519.629,-2.445552110671997,2.7518444061279297,1.8999689817428589
1744304519.629,-1.9143264293670654,2.9145619869232178,2.1249024868011475
1744304519.629,-1.8425391912460327,3.527146577835083,2.2732627391815186
1744304519.629,-2.7662017345428467,4.111016273498535,2.172760486602783
1744304519.629,-4.527381896972656,3.9100117683410645,2.1392598152160645
1744304519.703,-4.790602207183838,3.287855625152588,1.7946810722351074
1744304519.703,-4.096658706665039,2.3833365440368652,1.2490980625152588
1744304519.703,-3.5319323539733887,2.038757801055908,0.7513731122016907
1744304519.703,-3.0246357917785645,2.0914015769958496,0.1914326548576355
1744304519.703,-2.493410348892212,2.292405843734741,0.09571632742881775
1744304519.703,-2.129688262939453,2.3019776344299316,0.5264397859573364
1744304519.703,-1.3256710767745972,2.014828681945801,0.5312256217002869
1744304519.703,-0.382865309715271,1.7659661769866943,0.7418015003204346
1744304519.777,0.3732936680316925,1.8281817436218262,0.8901618123054504
1744304519.777,0.5742979645729065,1.7228938341140747,0.9571632146835327
1744304519.777,1.0672370195388794,1.7468229532241821,0.43550926446914673
1744304519.777,0.8710185289382935,1.7372512817382812,0.15793193876743317
1744304519.777,0.5072965025901794,1.742037057876587,-0.49772489070892334
1744304519.777,0.21536172926425934,2.010042905807495,-1.148595929145813
1744304519.777,-0.5647262930870056,2.4694812297821045,-1.6702498197555542
1744304519.777,-1.4883887767791748,3.0724940299987793,-1.8616825342178345
1744304519.851,-2.598698139190674,3.49843168258667,-2.0052568912506104
1744304519.851,-3.5032174587249756,3.943512439727783,-1.9143264293670654
1744304519.851,-4.312020301818848,4.513024806976318,-1.2155972719192505
1744304519.851,-4.690099716186523,4.871960639953613,-0.41636601090431213
1744304519.851,-4.670956611633301,5.345756530761719,0.28714898228645325
1744304519.851,-5.072965145111084,5.805194854736328,0.588655412197113
1744304519.851,-5.943983554840088,6.278990745544434,0.3732936680316925
1744304519.851,-6.810216426849365,7.1500091552734375,-0.1005021408200264
1744304519.925,-8.044957160949707,7.992312908172607,-0.08135887235403061
1744304519.925,-9.447200775146484,8.973404884338379,0.0909305065870285
1744304519.925,-10.882946014404297,9.66256332397461,0.3445787727832794
1744304519.925,-11.217952728271484,10.471365928649902,0.3445787727832794
1744304519.925,-11.902324676513672,11.361527442932129,0.26800569891929626
1744304519.925,-12.069828033447266,12.567553520202637,0.08135887235403061
1744304519.925,-12.720699310302734,13.850152015686035,-0.009571632370352745
1744304519.925,-14.515380859375,14.515380859375,-0.09571632742881775
1744304519.999,-16.25263214111328,13.99372673034668,0.0909305065870285
1744304519.999,-16.578067779541016,12.802058219909668,0.21536172926425934
1744304519.999,-15.721405982971191,11.43331527709961,0.22971917688846588
1744304519.999,-19.588346481323242,9.116979598999023,-3.374000310897827
1744304519.999,-24.110942840576172,8.231603622436523,-9.322770118713379
1744304519.999,-12.959990501403809,16.30048942565918,-13.208852767944336
1744304519.999,2.627413034439087,25.254751205444336,-0.05264397710561752
1744304519.999,14.127729415893555,28.17409896850586,2.7709875106811523
1744304520.073,12.715913772583008,18.27703285217285,1.0241646766662598
1744304520.073,2.1249024868011475,13.53428840637207,-4.364664554595947
1744304520.073,-2.6178414821624756,8.542681694030762,-5.297898292541504
1744304520.073,-7.853524208068848,1.4740313291549683,-3.6228628158569336
1744304520.073,-8.743685722351074,1.9191123247146606,1.622391700744629
1744304520.073,-3.5175747871398926,2.0196144580841064,7.097365379333496
1744304520.073,-3.105994701385498,4.972463130950928,1.837753415107727
1744304520.073,-0.30629223585128784,11.184452056884766,-2.191903829574585
1744304520.147,1.6989647150039673,15.348112106323242,-2.7518444061279297
1744304520.147,-3.2782840728759766,13.979369163513184,-1.3639576435089111
1744304520.147,-4.4268798828125,11.964540481567383,0.6508709788322449
1744304520.147,-3.603719472885132,10.117215156555176,0.16750356554985046
1744304520.147,-3.570218801498413,10.552724838256836,-1.560176134109497
1744304520.147,-2.7231295108795166,11.60560417175293,-2.2445478439331055
1744304520.147,-2.9959208965301514,12.787700653076172,-1.689393162727356
1744304520.147,-3.5941479206085205,11.76353645324707,-1.110309362411499
1744304520.221,-4.369450092315674,9.160052299499512,-0.9810923337936401
1744304520.221,-2.7709875106811523,7.843952655792236,-1.0145930051803589
1744304520.221,-3.393143653869629,6.489566802978516,-1.3113136291503906
1744304520.221,-3.584576368331909,7.2265825271606445,-1.8186101913452148
1744304520.221,-2.5891265869140625,9.361056327819824,-1.9813278913497925
1744304520.221,-3.1251380443573,10.744157791137695,-2.2397620677948
1744304520.221,-3.4601449966430664,11.198809623718262,-2.172760486602783
1744304520.221,-2.9145619869232178,11.194024085998535,-1.651106595993042
1744304520.295,-3.3069989681243896,10.327791213989258,-1.7085363864898682
1744304520.295,-3.4745025634765625,9.944926261901855,-1.7228938341140747
1744304520.295,-2.809274196624756,9.815709114074707,-1.3974583148956299
1744304520.295,-2.924133777618408,9.28926944732666,-1.2921704053878784
1744304520.295,-2.809274196624756,8.360820770263672,-0.9954497814178467
1744304520.295,-3.1921393871307373,7.7673797607421875,-0.7896596789360046
1744304520.295,-2.8427748680114746,8.30817699432373,-0.6412993669509888
1744304520.295,-2.804488182067871,9.040407180786133,-1.1438100337982178
1744304520.369,-2.8714897632598877,10.002355575561523,-1.5793193578720093
1744304520.369,-2.3833365440368652,10.681941986083984,-1.3687434196472168
1744304520.369,-2.5316967964172363,10.705870628356934,-1.7276796102523804
1744304520.369,-2.699200391769409,10.217717170715332,-2.0196144580841064
1744304520.369,-2.6034839153289795,9.892282485961914,-1.9478272199630737
1744304520.369,-2.536482572555542,9.763065338134766,-1.6558923721313477
1744304520.369,-2.598698139190674,9.442415237426758,-1.7851094007492065
1744304520.369,-2.488624334335327,9.265339851379395,-2.0818300247192383
1744304520.443,-2.1871180534362793,8.963833808898926,-2.402479648590088
1744304520.443,-1.9191123247146606,8.82983112335205,-2.5029819011688232
1744304520.443,-1.8042527437210083,8.94947624206543,-2.6178414821624756
1744304520.443,-1.560176134109497,9.102622032165527,-2.732701063156128
1744304520.443,-1.4405306577682495,9.413700103759766,-2.6178414821624756
1744304520.443,-1.4309589862823486,9.528559684753418,-2.445552110671997
1744304520.443,-1.5745335817337036,9.499845504760742,-2.249333620071411
1744304520.443,-1.2825987339019775,9.432844161987305,-2.038757801055908
1744304520.517,-1.0528795719146729,9.183980941772461,-2.115330696105957
1744304520.517,-0.7848738431930542,8.987762451171875,-2.206261157989502
1744304520.517,-0.8566610813140869,8.944690704345703,-2.2014753818511963
1744304520.517,-1.0002355575561523,9.059550285339355,-2.3306925296783447
1744304520.517,-1.584105134010315,9.155266761779785,-2.493410348892212
1744304520.517,-1.6463208198547363,9.246196746826172,-2.1966896057128906
1744304520.517,-1.9095406532287598,9.31319808959961,-2.024400234222412
1744304520.517,-1.718108057975769,9.758278846740723,-1.9861136674880981
1744304520.591,-1.2538838386535645,9.968854904174805,-2.163188934326172
1744304520.591,-1.3831008672714233,10.021498680114746,-2.354621648788452
1744304520.591,-1.6319633722305298,10.054999351501465,-2.278048515319824
1744304520.591,-1.4357448816299438,9.83485221862793,-2.129688262939453
1744304520.591,-1.4979604482650757,9.667348861694336,-2.3785505294799805
1744304520.591,-1.5888910293579102,9.657776832580566,-2.3354783058166504
1744304520.591,-1.904754877090454,9.74870777130127,-2.2014753818511963
1744304520.591,-1.7851094007492065,10.021498680114746,-2.3211207389831543
1744304520.665,-1.531461238861084,10.045428276062012,-2.4216229915618896
1744304520.665,-1.4405306577682495,10.040642738342285,-2.3211207389831543
1744304520.665,-1.9143264293670654,10.069356918334961,-2.2254045009613037
1744304520.665,-2.2014753818511963,10.131572723388672,-2.1536173820495605
1744304520.665,-2.3163349628448486,10.098072052001953,-2.115330696105957
1744304520.665,-2.010042905807495,10.011927604675293,-2.1679747104644775
1744304520.665,-1.8903974294662476,9.906639099121094,-2.172760486602783
1744304520.665,-1.9478272199630737,9.887495994567871,-2.0961875915527344
1744304520.74,-1.966970443725586,9.925783157348633,-2.014828681945801
1744304520.74,-2.1057591438293457,10.050213813781738,-2.1249024868011475
1744304520.74,-1.9861136674880981,10.193788528442383,-2.1392598152160645
1744304520.74,-1.612820029258728,10.11242961883545,-2.354621648788452
1744304520.74,-1.3017419576644897,10.007142066955566,-2.4838385581970215
1744304520.74,-1.1868823766708374,9.801351547241211,-2.4359803199768066
1744304520.74,-1.0337363481521606,9.624276161193848,-2.6465563774108887
1744304520.74,-1.6415349245071411,9.39934253692627,-3.259140729904175
1744304520.815,-2.278048515319824,10.07892894744873,-2.4216229915618896
1744304520.815,2.129688262939453,10.90208911895752,-0.727444052696228
1744304520.815,-3.5223608016967773,9.490273475646973,-4.326377868652344
1744304520.815,-1.148595929145813,10.25121784210205,-1.521889567375183
1744304520.815,-1.2060257196426392,10.504866600036621,-2.191903829574585
1744304520.815,-1.1055235862731934,10.71065616607666,-1.966970443725586
1744304520.815,-0.9810923337936401,10.71065616607666,-1.876039981842041
1744304520.815,-1.7324655055999756,11.079164505004883,-1.7803236246109009
1744304520.889,-1.4692455530166626,11.261025428771973,-1.622391700744629
1744304520.889,-1.0959519147872925,11.284955024719238,-1.8808257579803467
1744304520.889,-0.5312256217002869,11.490744590759277,-2.014828681945801
1744304520.889,-0.14357449114322662,12.385692596435547,-2.043543577194214
1744304520.889,-0.7848738431930542,13.227995872497559,-1.957398772239685
1744304520.889,-1.6415349245071411,13.88843822479248,-2.7231295108795166
1744304520.889,-2.3354783058166504,14.429235458374023,-3.2304258346557617
1744304520.889,-2.3785505294799805,15.137537002563477,-3.043779134750366
1744304520.963,-1.995685338973999,16.046842575073242,-2.9528486728668213
1744304520.963,-0.765730619430542,16.96571922302246,-2.5699832439422607
1744304520.963,0.4020085632801056,17.54958724975586,-2.2014753818511963
1744304520.963,2.7566301822662354,17.985097885131836,-1.335242748260498
1744304520.963,2.4359803199768066,17.071006774902344,-2.852346420288086
1744304520.963,3.943512439727783,16.262203216552734,-3.0389933586120605
1744304520.963,3.6085054874420166,14.295232772827148,-2.6369848251342773
1744304520.963,1.3639576435089111,13.314140319824219,-4.187589168548584
1744304521.037,4.972463130950928,12.572339057922363,-4.895889759063721
1744304521.037,1.9334697723388672,11.591246604919434,-5.221325397491455
1744304521.037,-0.8231604099273682,10.715442657470703,-5.503688812255859
1744304521.037,-3.900440216064453,10.552724838256836,-3.886082649230957
1744304521.037,-9.31319808959961,9.882710456848145,-5.096894264221191
1744304521.037,-7.5998759269714355,10.126787185668945,-4.699671268463135
1744304521.037,-6.94421911239624,9.944926261901855,-3.6850783824920654
1744304521.037,-4.575240135192871,8.992548942565918,-2.4503378868103027
1744304521.112,-3.5032174587249756,6.044486045837402,-5.843481540679932
1744304521.112,0.8088029623031616,5.302684307098389,-2.6034839153289795
1744304521.112,4.728386402130127,4.484309673309326,-1.799466848373413
1744304521.112,5.398400783538818,3.91479754447937,-0.6365135312080383
1744304521.112,4.699671268463135,3.737722396850586,0.4833674430847168
1744304521.112,2.9911351203918457,3.0724940299987793,-0.09571632742881775
1744304521.112,2.3976938724517822,2.7279152870178223,-0.6987291574478149
1744304521.112,2.1536173820495605,2.6896286010742188,-0.7418015003204346
1744304521.187,1.8808257579803467,2.8571321964263916,-0.7753022313117981
1744304521.187,1.6319633722305298,3.02942156791687,-1.0241646766662598
1744304521.187,1.5793193578720093,3.0533506870269775,-1.2538838386535645
1744304521.187,1.1725249290466309,3.077279806137085,-1.3926725387573242
1744304521.187,0.8997334241867065,3.3213565349578857,-1.426173210144043
1744304521.187,0.7370156645774841,3.8047239780426025,-1.1198810338974
1744304521.187,0.8183745741844177,4.828888416290283,-0.7370156645774841
1744304521.187,1.1438100337982178,6.188060283660889,-0.26800569891929626
1744304521.262,1.5984625816345215,7.1356520652771,0.4115802049636841
1744304521.262,1.3496001958847046,7.719521522521973,0.8375178575515747
1744304521.262,0.708300769329071,8.351249694824219,1.3783150911331177
1744304521.262,-0.22971917688846588,9.380199432373047,1.4022440910339355
1744304521.262,-1.081594467163086,10.433079719543457,1.1438100337982178
1744304521.262,-1.0480937957763672,11.184452056884766,0.952377438545227
1744304521.262,-0.5790837407112122,11.576889038085938,0.7896596789360046
1744304521.262,-0.45943835377693176,12.088972091674805,0.5599405169487
1744304521.336,-0.7322298884391785,12.82120132446289,0.06221561133861542
1744304521.336,-1.0145930051803589,13.797508239746094,-0.35893622040748596
1744304521.336,-1.5936768054962158,14.477093696594238,-0.382865309715271
1744304521.336,-1.742037057876587,15.204538345336914,-0.15314611792564392
1744304521.336,-1.742037057876587,15.884123802185059,0.11007377505302429
1744304521.336,-1.837753415107727,16.41534996032715,0.5168681740760803
1744304521.336,-2.28283429145813,16.640283584594727,0.8758043646812439
1744304521.336,-2.598698139190674,16.702499389648438,0.7609447836875916
1744304521.411,-3.0868513584136963,16.496707916259766,0.4307234585285187
1744304521.411,-4.034442901611328,16.070770263671875,-0.05264397710561752
1744304521.411,-4.642241477966309,15.941554069519043,-0.2010042816400528
1744304521.411,-5.2165398597717285,15.76447868347168,-0.34936457872390747
1744304521.411,-6.403421878814697,15.778836250305176,0.2536482512950897
1744304521.411,-7.370156764984131,15.735763549804688,-0.01914326474070549
1744304521.411,-8.451751708984375,14.740313529968262,-0.6412993669509888
1744304521.411,-10.52879524230957,12.864274024963379,-1.177310824394226
1744304521.486,-11.782679557800293,11.87360954284668,-1.3543859720230103
1744304521.486,-13.29021167755127,11.251453399658203,-0.952377438545227
1744304521.486,-13.787936210632324,10.892518043518066,-0.27757734060287476
1744304521.486,-12.55319595336914,10.576653480529785,0.3445787727832794
1744304521.486,-10.758514404296875,10.586225509643555,0.6269419193267822
1744304521.486,-9.978426933288574,10.394792556762695,0.4211518168449402
1744304521.486,-9.944926261901855,9.82528018951416,0.3732936680316925
