                                                                                AngularVelocity                                                                 10.04.2519.43.20104 
Timestamp,GyroX,GyroY,GyroZ
1744304521.927,25.270000457763672,11.0600004196167,-19.670000076293945
1744304521.927,23.170000076293945,15.329999923706055,-17.989999771118164
1744304521.927,21.350000381469727,15.050000190734863,-17.010000228881836
1744304521.927,19.809999465942383,14.350000381469727,-17.71000099182129
1744304521.927,18.270000457763672,12.739999771118164,-18.549999237060547
1744304521.927,18.270000457763672,7.139999866485596,-17.219999313354492
1744304521.927,18.549999237060547,-0.9800000190734863,-15.819999694824219
1744304522.002,18.479999542236328,-10.710000038146973,-15.960000038146973
1744304522.002,17.850000381469727,-17.920000076293945,-16.030000686645508
1744304522.002,16.309999465942383,-20.440000534057617,-14.980000495910645
1744304522.002,16.3799991607666,-19.600000381469727,-14.350000381469727
1744304522.002,16.520000457763672,-17.56999969482422,-14.489999771118164
1744304522.002,17.079999923706055,-17.290000915527344,-14.980000495910645
1744304522.002,16.450000762939453,-15.050000190734863,-16.100000381469727
1744304522.002,15.960000038146973,-13.440000534057617,-17.219999313354492
1744304522.077,15.260000228881836,-14.210000038146973,-18.1299991607666
1744304522.077,14.140000343322754,-14.279999732971191,-19.18000030517578
1744304522.077,12.529999732971191,-14.420000076293945,-20.579999923706055
1744304522.077,10.779999732971191,-11.270000457763672,-22.610000610351562
1744304522.077,8.75,-7.420000076293945,-21.700000762939453
1744304522.077,8.890000343322754,-1.399999976158142,-18.690000534057617
1744304522.077,9.380000114440918,-0.9100000262260437,-16.59000015258789
1744304522.077,9.9399995803833,-6.019999980926514,-14.350000381469727
1744304522.151,8.680000305175781,-7.28000020980835,-12.319999694824219
1744304522.151,6.230000019073486,-13.579999923706055,-10.289999961853027
1744304522.151,5.880000114440918,-22.81999969482422,-8.890000343322754
1744304522.151,4.829999923706055,-27.440000534057617,-8.680000305175781
1744304522.151,3.569999933242798,-27.09000015258789,-7.699999809265137
1744304522.151,4.059999942779541,-24.219999313354492,-6.929999828338623
1744304522.151,3.7799999713897705,-20.649999618530273,-6.929999828338623
1744304522.151,4.480000019073486,-18.969999313354492,-7.28000020980835
1744304522.225,4.829999923706055,-22.329999923706055,-7.840000152587891
1744304522.225,3.5,-29.399999618530273,-8.329999923706055
1744304522.225,2.0299999713897705,-34.58000183105469,-8.1899995803833
1744304522.225,2.240000009536743,-34.29999923706055,-8.399999618530273
1744304522.225,2.0999999046325684,-27.020000457763672,-8.119999885559082
1744304522.225,1.0499999523162842,-20.579999923706055,-7.420000076293945
1744304522.225,1.2599999904632568,-18.34000015258789,-6.720000267028809
1744304522.225,0.9100000262260437,-21.84000015258789,-5.670000076293945
1744304522.299,0.07000000029802322,-27.020000457763672,-5.039999961853027
1744304522.299,-1.190000057220459,-30.239999771118164,-4.550000190734863
1744304522.299,-1.6100000143051147,-30.520000457763672,-4.340000152587891
1744304522.299,-1.399999976158142,-26.18000030517578,-4.619999885559082
1744304522.299,-0.5600000023841858,-22.260000228881836,-5.039999961853027
1744304522.299,0.2800000011920929,-20.299999237060547,-5.949999809265137
1744304522.299,0.3499999940395355,-19.46000099182129,-7.070000171661377
1744304522.299,0.9800000190734863,-16.59000015258789,-8.819999694824219
1744304522.374,1.6800000667572021,-13.230000495910645,-10.430000305175781
1744304522.374,2.380000114440918,-9.239999771118164,-12.319999694824219
1744304522.374,2.5199999809265137,-5.460000038146973,-13.15999984741211
1744304522.374,3.430000066757202,-2.1700000762939453,-13.789999961853027
1744304522.374,4.619999885559082,0.21000000834465027,-14.210000038146973
1744304522.374,4.900000095367432,2.5199999809265137,-14.420000076293945
1744304522.374,4.269999980926514,2.940000057220459,-14
1744304522.374,3.990000009536743,0.7699999809265137,-13.09000015258789
1744304522.449,3.430000066757202,-1.3300000429153442,-12.319999694824219
1744304522.449,2.7300000190734863,-1.4700000286102295,-11.270000457763672
1744304522.449,2.799999952316284,-2.0999999046325684,-10.079999923706055
1744304522.449,2.870000123977661,-1.8899999856948853,-8.539999961853027
1744304522.449,2.309999942779541,-0.3499999940395355,-7.420000076293945
1744304522.449,2.380000114440918,-0.49000000953674316,-6.300000190734863
1744304522.449,2.380000114440918,-1.4700000286102295,-5.460000038146973
1744304522.449,1.8200000524520874,-2.940000057220459,-4.829999923706055
1744304522.523,0.8400000333786011,-4.760000228881836,-4.480000019073486
1744304522.523,0.21000000834465027,-7.139999866485596,-4.130000114440918
1744304522.523,-1.3300000429153442,-8.819999694824219,-3.640000104904175
1744304522.523,-2.240000009536743,-8.75,-3.5
1744304522.523,-2.0299999713897705,-8.260000228881836,-3.2200000286102295
1744304522.523,-1.6100000143051147,-6.300000190734863,-2.940000057220459
1744304522.523,-0.5600000023841858,-3.3600001335144043,-2.870000123977661
1744304522.523,0.14000000059604645,-1.1200000047683716,-3.3600001335144043
