                                                                                MagneticField                                                                   10.04.2519.43.20104 
Timestamp,MagnX,MagnY,MagnZ
1744304518.952,87.42880249023438,-30.804309844970703,22.13111686706543
1744304518.952,87.29351043701172,-29.993438720703125,21.574832916259766
1744304518.952,86.79933166503906,-31.26004409790039,19.531200408935547
1744304518.952,91.2214126586914,-33.58345031738281,21.1925048828125
1744304518.952,89.6691665649414,-32.79918670654297,20.36062240600586
1744304518.952,91.99176788330078,-32.89704895019531,22.99125099182129
1744304518.952,91.20431518554688,-31.98712730407715,21.475589752197266
1744304518.952,89.03549194335938,-28.93683433532715,23.853248596191406
1744304519.026,88.45093536376953,-31.262819290161133,20.641128540039062
1744304519.026,88.17430114746094,-31.443281173706055,23.55489730834961
1744304519.026,85.65471649169922,-31.308103561401367,21.21257972717285
1744304519.026,86.24519348144531,-32.18071365356445,23.01654052734375
1744304519.026,86.57110595703125,-30.110177993774414,23.521581649780273
1744304519.026,88.38288116455078,-29.598451614379883,25.562759399414062
1744304519.026,84.87665557861328,-30.876995086669922,23.817556381225586
1744304519.026,84.69380950927734,-30.836706161499023,24.526853561401367
1744304519.1,83.50166320800781,-31.174551010131836,23.63383674621582
1744304519.1,81.66895294189453,-29.531200408935547,24.07761001586914
1744304519.1,81.66895294189453,-29.531200408935547,24.07761001586914
1744304519.1,82.81004333496094,-33.16451644897461,24.547388076782227
1744304519.1,81.11527252197266,-29.69120216369629,24.894073486328125
1744304519.1,79.16643524169922,-31.473142623901367,25.292179107666016
1744304519.1,79.24739074707031,-30.415746688842773,26.18000602722168
1744304519.1,79.90382385253906,-30.793684005737305,26.108613967895508
1744304519.175,79.2503433227539,-32.015045166015625,25.475927352905273
1744304519.175,78.53397369384766,-30.81037712097168,27.236316680908203
1744304519.175,74.42061614990234,-29.340112686157227,25.141338348388672
1744304519.175,73.32180786132812,-30.217878341674805,24.712730407714844
1744304519.175,74.49247741699219,-32.52482986450195,25.697803497314453
1744304519.175,71.72539520263672,-31.523624420166016,25.613447189331055
1744304519.175,72.6705093383789,-29.559078216552734,26.095550537109375
1744304519.175,72.1496810913086,-34.23214340209961,26.67251968383789
1744304519.249,69.64127349853516,-32.494693756103516,25.455272674560547
1744304519.249,69.37789916992188,-33.231929779052734,26.447837829589844
1744304519.249,68.4046401977539,-30.682416915893555,26.345556259155273
1744304519.249,68.32071685791016,-30.140514373779297,26.161808013916016
1744304519.249,66.45076751708984,-28.225221633911133,26.654037475585938
1744304519.249,64.37901306152344,-30.793607711791992,26.072439193725586
1744304519.249,61.86928176879883,-30.37657356262207,25.18187713623047
1744304519.249,62.400169372558594,-34.18178176879883,24.78415870666504
1744304519.324,61.766849517822266,-34.078765869140625,24.386106491088867
1744304519.324,61.29632568359375,-30.820411682128906,24.26592254638672
1744304519.324,63.09264373779297,-31.632076263427734,26.212797164916992
1744304519.324,61.41923904418945,-30.03396987915039,25.24562644958496
1744304519.324,59.59245300292969,-31.58921241760254,24.28124237060547
1744304519.324,63.64851379394531,-29.5919132232666,27.411842346191406
1744304519.324,59.09738540649414,-33.896358489990234,23.73539161682129
1744304519.324,59.09870529174805,-32.57594680786133,23.40870475769043
1744304519.398,59.17198944091797,-29.920244216918945,24.86028289794922
1744304519.398,60.30498123168945,-32.23512268066406,24.72271156311035
1744304519.398,61.30004119873047,-36.379966735839844,24.682235717773438
1744304519.398,58.35878372192383,-31.37623405456543,24.467445373535156
1744304519.398,58.04534912109375,-30.524084091186523,24.760787963867188
1744304519.398,59.02595901489258,-30.43177032470703,24.350025177001953
1744304519.398,60.19662857055664,-32.73871994018555,25.33509635925293
1744304519.398,57.87456130981445,-27.84098243713379,25.097370147705078
1744304519.472,55.660308837890625,-27.239521026611328,21.854360580444336
1744304519.472,59.25800323486328,-32.62118911743164,21.997758865356445
1744304519.472,59.86053466796875,-30.85098648071289,23.429006576538086
1744304519.472,60.35560607910156,-28.54383659362793,23.974855422973633
1744304519.472,60.03956604003906,-29.851722717285156,21.08159637451172
1744304519.472,62.01106262207031,-29.10536766052246,22.882925033569336
1744304519.472,61.25614929199219,-28.46837615966797,21.178483963012695
1744304519.472,61.25614929199219,-28.46837615966797,21.178483963012695
1744304519.546,61.85178756713867,-28.579326629638672,20.453895568847656
1744304519.546,62.47997283935547,-28.963211059570312,19.540523529052734
1744304519.546,64.43733978271484,-28.21982765197754,20.920856475830078
1744304519.546,65.33063507080078,-26.26618766784668,19.859329223632812
1744304519.546,66.34071350097656,-29.36751365661621,18.7420597076416
1744304519.546,67.05763244628906,-25.772306442260742,19.37456703186035
1744304519.546,68.87060546875,-28.460166931152344,19.86725425720215
1744304519.546,68.82394409179688,-28.19020652770996,19.635051727294922
1744304519.621,71.51049041748047,-29.968935012817383,20.002674102783203
1744304519.621,72.49801635742188,-27.514671325683594,17.907772064208984
1744304519.621,76.37715148925781,-28.67568016052246,20.33951187133789
1744304519.621,77.93456268310547,-28.69828224182129,18.642837524414062
1744304519.621,79.53821563720703,-29.27071762084961,16.00727653503418
1744304519.621,84.90540313720703,-29.62957763671875,18.15068244934082
1744304519.621,84.05583190917969,-29.77308464050293,16.30851936340332
1744304519.621,84.8861312866211,-29.913415908813477,16.41826820373535
1744304519.696,87.29563903808594,-31.67168426513672,14.688583374023438
1744304519.696,86.16946411132812,-31.514854431152344,11.920210838317871
1744304519.696,91.6299819946289,-32.41363525390625,14.528024673461914
1744304519.696,90.54279327392578,-30.9284610748291,12.555608749389648
1744304519.696,92.9921646118164,-30.798635482788086,13.964069366455078
1744304519.696,93.47637939453125,-34.33388900756836,13.334144592285156
1744304519.696,93.4952163696289,-34.329925537109375,13.895464897155762
1744304519.696,95.44274139404297,-33.8683967590332,13.824048042297363
1744304519.77,97.02883911132812,-33.60517501831055,14.140454292297363
1744304519.77,97.37612915039062,-33.40984344482422,13.331637382507324
1744304519.77,96.49227905273438,-34.880706787109375,10.83385181427002
1744304519.77,101.38883209228516,-36.501216888427734,11.635272979736328
1744304519.77,102.1527328491211,-37.41609573364258,12.449278831481934
1744304519.77,103.04296875,-38.38315963745117,10.87002944946289
1744304519.77,100.97560119628906,-36.71043014526367,10.47946834564209
1744304519.77,103.16545104980469,-37.876590728759766,10.678634643554688
1744304519.844,105.44862365722656,-39.58267593383789,11.342208862304688
1744304519.844,104.7501220703125,-43.453792572021484,10.099926948547363
1744304519.844,105.5941162109375,-43.87102127075195,9.459567070007324
1744304519.844,105.07735443115234,-40.062835693359375,10.278280258178711
1744304519.844,107.7947006225586,-43.71479034423828,9.612709045410156
1744304519.844,106.75800323486328,-43.53912353515625,9.510607719421387
1744304519.844,107.39778900146484,-42.040863037109375,10.893400192260742
1744304519.844,107.48893737792969,-44.46094512939453,9.342303276062012
1744304519.918,106.87577819824219,-43.033546447753906,9.178882598876953
1744304519.918,109.61841583251953,-45.08024978637695,10.059371948242188
1744304519.918,109.15599822998047,-43.14033126831055,10.546536445617676
1744304519.918,106.88345336914062,-44.63185119628906,8.615132331848145
1744304519.918,108.36119842529297,-44.87222671508789,9.543923377990723
1744304519.918,108.65446472167969,-47.04875946044922,9.015948295593262
1744304519.918,107.60243225097656,-43.676483154296875,10.041342735290527
1744304519.918,107.0020751953125,-43.566524505615234,10.625600814819336
1744304519.993,109.04632568359375,-44.9643440246582,11.48560619354248
1744304519.993,107.17462158203125,-44.64934158325195,11.133426666259766
1744304519.993,108.3885726928711,-45.906822204589844,11.883687019348145
1744304519.993,109.60722351074219,-47.1633186340332,12.77427864074707
1744304519.993,106.69674682617188,-44.032806396484375,11.526293754577637
1744304519.993,108.8531723022461,-45.96657943725586,13.412027359008789
1744304519.993,108.38089752197266,-44.30851745605469,12.447437286376953
1744304519.993,107.3377456665039,-45.734134674072266,11.360595703125
1744304520.068,107.94662475585938,-46.882652282714844,12.554780960083008
1744304520.068,107.02812957763672,-45.92153549194336,13.29205322265625
1744304520.068,108.4412612915039,-44.855377197265625,11.929534912109375
1744304520.068,106.18031311035156,-44.464752197265625,12.294295310974121
1744304520.068,103.39824676513672,-44.02626419067383,9.446760177612305
1744304520.068,105.31661224365234,-44.61123275756836,10.031142234802246
1744304520.068,107.8023452758789,-45.793888092041016,12.888936042785645
1744304520.068,105.5204849243164,-42.767391204833984,11.898673057556152
1744304520.142,104.81902313232422,-45.03921127319336,11.360467910766602
1744304520.142,107.89567565917969,-46.33381271362305,13.353343963623047
1744304520.142,104.75865936279297,-44.49235153198242,11.87837028503418
