                                                                                AngularVelocity                                                                 10.04.2519.43.20104 
Timestamp,GyroX,GyroY,GyroZ
1744304518.939,6.579999923706055,-23.239999771118164,4.760000228881836
1744304518.939,7.139999866485596,-30.799999237060547,11.6899995803833
1744304518.939,13.440000534057617,-35.97999954223633,21.770000457763672
1744304518.939,19.530000686645508,-36.61000061035156,31.56999969482422
1744304518.939,18.059999465942383,-31.989999771118164,38.63999938964844
1744304518.939,10.220000267028809,-22.260000228881836,39.27000045776367
1744304518.939,5.740000247955322,-8.680000305175781,33.880001068115234
1744304518.939,6.650000095367432,-1.9600000381469727,26.739999771118164
1744304519.013,3.8499999046325684,3.9200000762939453,19.809999465942383
1744304519.013,-1.9600000381469727,7.490000247955322,11.899999618530273
1744304519.013,-6.579999923706055,7.28000020980835,10.640000343322754
1744304519.013,-9.449999809265137,5.25,17.639999389648438
1744304519.013,-8.609999656677246,-0.2800000011920929,28.559999465942383
1744304519.013,-5.389999866485596,-6.090000152587891,39.83000183105469
1744304519.013,-3.7799999713897705,-9.380000114440918,48.02000045776367
1744304519.013,-1.399999976158142,-9.380000114440918,51.099998474121094
1744304519.087,1.6800000667572021,-8.050000190734863,47.7400016784668
1744304519.087,4.96999979019165,-5.039999961853027,39.20000076293945
1744304519.087,6.720000267028809,-1.4700000286102295,25.969999313354492
1744304519.087,7.490000247955322,1.2599999904632568,9.730000495910645
1744304519.087,8.75,2.870000123977661,-8.050000190734863
1744304519.087,11.619999885559082,2.450000047683716,-22.049999237060547
1744304519.087,12.600000381469727,0.14000000059604645,-29.399999618530273
1744304519.087,13.720000267028809,-3.569999933242798,-30.309999465942383
1744304519.161,14.420000076293945,-7.070000171661377,-27.719999313354492
1744304519.161,16.520000457763672,-10.850000381469727,-24.219999313354492
1744304519.161,13.579999923706055,-14.420000076293945,-21.559999465942383
1744304519.161,10.5,-19.739999771118164,-20.020000457763672
1744304519.161,6.230000019073486,-21.979999542236328,-15.75
1744304519.161,2.0999999046325684,-21.559999465942383,-10.149999618530273
1744304519.161,-5.599999904632568,-20.579999923706055,-5.389999866485596
1744304519.161,-10.640000343322754,-17.639999389648438,-0.9100000262260437
1744304519.236,-16.100000381469727,-13.930000305175781,3.7799999713897705
1744304519.236,-16.65999984741211,-11.130000114440918,6.860000133514404
1744304519.236,-18.549999237060547,-10.850000381469727,7.28000020980835
1744304519.236,-15.470000267028809,-12.25,5.599999904632568
1744304519.236,-12.109999656677246,-13.369999885559082,3.2200000286102295
1744304519.236,-5.460000038146973,-13.579999923706055,1.75
1744304519.236,1.0499999523162842,-14.489999771118164,0.2800000011920929
1744304519.236,6.019999980926514,-12.460000038146973,0.699999988079071
1744304519.31,8.960000038146973,-10.430000305175781,1.1200000047683716
1744304519.31,10.920000076293945,-8.1899995803833,1.8899999856948853
1744304519.31,11.34000015258789,-5.949999809265137,3.3600001335144043
1744304519.31,11.40999984741211,-3.1500000953674316,4.760000228881836
1744304519.31,12.25,-0.49000000953674316,5.740000247955322
